ID_CLIENT;BALANCE;NB_PRODUITS;CARTE_CREDIT;SALAIRE;SCORE_CREDIT;CHURN
15628824;160389.82;1;No;183542.08;665.0;No
15734578;113537.73;1;No;28367.21;726.0;No
15724099;166257.96;1;Yes;149369.41;674.0;No
15758050;0.0;2;Yes;4459.5;622.0;No
15743040;127892.57;2;No;;;No
15566958;167557.12;1;Yes;41183.02;667.0;No
15624592;0.0;2;Yes;169915.02;603.0;No
15596808;96110.22;1;Yes;1173.23;679.0;No
15654463;0.0;2;Yes;141582.66;841.0;No
15789432;0.0;2;Yes;184954.11;451.0;No
15696605;180614.04;1;No;523.0;571.0;No
15776211;0.0;2;Yes;124592.84;678.0;No
15621083;136325.48;2;Yes;72549.27;698.0;Yes
15597309;0.0;2;No;80134.65;749.0;No
15752956;0.0;2;Yes;88842.8;629.0;No
15661507;0.0;1;No;158684.81;587.0;No
15749068;139625.34;1;Yes;93702.96;632.0;Yes
15611331;0.0;1;Yes;115779.48;511.0;Yes
15791111;125724.95;2;Yes;63236.97;635.0;No
15756148;91549.78;1;Yes;47139.44;765.0;No
15793856;121542.57;2;Yes;186841.71;667.0;No
15782454;0.0;1;Yes;190296.76;552.0;Yes
15738588;133200.09;1;No;71433.88;660.0;No
15771483;0.0;2;Yes;97416.34;609.0;No
15774510;125169.26;1;Yes;106636.89;714.0;No
15686776;184686.41;2;Yes;14956.44;557.0;No
15773906;0.0;2;No;110527.71;655.0;No
15602979;135536.5;1;Yes;66825.33;751.0;No
15651900;81571.05;1;Yes;182960.46;782.0;Yes
15724307;121313.88;1;No;64872.33;780.0;No
15575002;140720.93;1;Yes;36221.18;676.0;No
15624993;128518.98;1;Yes;44567.83;753.0;Yes
15761168;171913.87;1;Yes;51820.87;478.0;Yes
15625819;0.0;1;Yes;164804.02;625.0;No
15698028;0.0;2;Yes;31766.3;;No
15792565;0.0;2;Yes;67769.94;745.0;No
15727361;0.0;2;Yes;56908.41;547.0;No
15802585;68213.99;1;Yes;6382.46;634.0;No
15672374;170008.84;1;No;56407.42;672.0;Yes
15678210;105069.98;2;Yes;198355.28;684.0;No
15729582;80697.44;1;No;101397.86;;No
15807593;85660.96;1;No;134778.01;546.0;No
15683618;121418.62;1;Yes;24400.37;774.0;No
15642093;0.0;2;Yes;153566.97;646.0;No
15683522;113383.07;1;Yes;135123.96;678.0;No
15804211;155423.17;1;Yes;199841.32;719.0;No
15609558;108289.28;2;Yes;45859.55;835.0;Yes
15682528;0.0;1;No;41139.05;572.0;No
15692207;0.0;2;Yes;124218.27;609.0;No
15786789;0.0;2;Yes;190776.83;725.0;No
15659843;0.0;2;No;106781.59;643.0;No
15692577;83727.68;1;Yes;45418.12;674.0;No
15761294;137464.04;1;Yes;130846.79;667.0;Yes
15653110;133767.19;1;Yes;36405.21;694.0;No
15595991;87105.32;1;Yes;55346.14;585.0;No
15726791;157929.45;1;Yes;145134.49;637.0;Yes
15609899;0.0;1;Yes;121763.68;548.0;No
15627876;116393.59;1;Yes;63051.32;719.0;Yes
15715184;144637.86;14;Yes;;;No
15632826;134006.77;1;Yes;89578.32;493.0;No
15640686;95872.86;1;Yes;98273.01;700.0;Yes
15782879;0.0;2;Yes;180553.48;656.0;No
15814772;160133.88;1;No;88391.97;645.0;No
15583049;160426.07;1;No;188533.11;643.0;No
15711299;145262.54;1;No;131473.31;711.0;No
15733138;90248.79;1;Yes;79169.73;663.0;No
15593295;76165.65;1;Yes;133537.53;548.0;No
15690134;85679.25;1;Yes;164104.74;464.0;No
15806709;94126.67;1;No;93718.16;609.0;No
15755262;89763.84;1;No;199304.74;608.0;Yes
15748381;185709.28;2;Yes;77242.19;613.0;No
15771857;89039.9;2;Yes;146738.83;513.0;No
15733111;124179.3;1;Yes;138759.15;688.0;No
15799384;0.0;1;No;73564.44;683.0;No
15745455;108716.59;2;Yes;74241.09;638.0;No
15708714;0.0;2;Yes;34045.61;675.0;No
15595388;0.0;2;Yes;124071.71;594.0;No
15570947;143330.56;2;Yes;126396.01;615.0;No
15571284;109528.16;2;Yes;56176.31;756.0;No
15569187;0.0;2;No;143774.06;680.0;No
15756425;146301.31;1;No;96847.91;660.0;No
15731744;0.0;2;No;130486.57;692.0;No
15786418;0.0;1;No;20508.85;546.0;No
15700476;103522.75;2;Yes;34338.21;564.0;No
15584288;0.0;2;Yes;59129.72;629.0;No
15738448;174330.35;2;No;181647.13;480.0;No
15775131;142188.2;2;No;128028.6;580.0;No
15675964;0.0;1;Yes;92027.69;672.0;Yes
15580148;168286.81;3;Yes;20451.99;750.0;Yes
15619935;126224.87;1;Yes;4423.63;783.0;No
15740494;0.0;2;Yes;191111.02;633.0;No
15755223;150926.99;2;No;119817.19;692.0;No
15733014;64667.95;2;No;140454.14;813.0;No
15687752;87505.47;2;No;7278.57;641.0;No
15668058;124098.54;1;Yes;86678.48;661.0;No
15697045;0.0;2;No;100556.98;726.0;No
15675896;105722.69;1;Yes;90558.24;680.0;Yes
15799300;113688.63;1;Yes;33099.41;510.0;Yes
15762927;100762.64;1;Yes;182156.86;674.0;No
15625311;92618.62;1;Yes;101178.85;589.0;No
15687903;0.0;2;Yes;112664.24;501.0;No
15582892;99786.07;1;Yes;32683.88;601.0;Yes
15667417;68193.72;1;Yes;19998.31;572.0;No
15734892;0.0;2;Yes;32246.63;579.0;No
15669411;107467.56;1;Yes;126233.18;;Yes
15586517;97041.16;1;Yes;23132.73;647.0;No
15578603;77354.37;1;No;138192.98;584.0;Yes
15705009;156974.26;13;Yes;;;Yes
15578006;0.0;2;Yes;116537.96;787.0;No
15732791;122947.92;1;Yes;99154.86;641.0;No
15787222;69459.05;2;Yes;128461.29;676.0;No
15654577;92877.33;1;Yes;2619.64;549.0;Yes
15643635;133705.74;1;No;134455.84;;No
15699772;129248.11;2;Yes;72876.43;428.0;Yes
15711602;91711.59;1;Yes;95393.43;676.0;No
15655648;0.0;2;Yes;123723.83;610.0;No
15724876;83714.41;1;Yes;33245.97;560.0;No
15655952;0.0;2;Yes;97057.28;550.0;No
15753362;0.0;2;Yes;;;No
15750874;78990.15;1;Yes;124777.14;676.0;No
15757759;165969.26;3;Yes;156122.13;807.0;Yes
15703354;103516.87;1;Yes;113907.8;808.0;No
15712596;0.0;1;Yes;25950.49;499.0;No
15573769;0.0;2;Yes;186105.99;764.0;No
15812628;120623.21;1;Yes;129697.99;453.0;No
15799156;0.0;2;No;79618.79;569.0;No
15665158;137275.36;1;No;115733.16;813.0;No
15727041;0.0;2;Yes;108841.83;624.0;No
15660535;0.0;2;Yes;179843.33;680.0;No
15722692;116439.65;1;Yes;75574.48;464.0;No
15784323;0.0;2;No;175743.92;449.0;No
15619494;117153.0;1;Yes;108675.01;562.0;No
15638730;82844.33;2;No;1408.68;711.0;No
15775756;148055.74;1;No;199203.21;809.0;No
15631170;0.0;2;Yes;30793.61;695.0;No
15751336;0.0;2;No;10486.69;630.0;No
15630113;161637.75;1;Yes;20008.46;593.0;No
15619608;92895.56;1;Yes;154344.0;454.0;Yes
15751445;71283.09;2;No;38984.37;734.0;No
15722212;0.0;2;No;28276.83;696.0;No
15682523;139432.55;1;Yes;85606.83;762.0;No
15773221;79757.21;1;Yes;135650.72;577.0;Yes
15574169;92466.21;1;Yes;4721.3;595.0;No
15807003;191775.65;1;Yes;179657.83;762.0;No
15629739;100375.39;1;Yes;90384.26;621.0;No
15794414;92783.68;1;Yes;51424.29;507.0;No
15568748;99564.22;1;Yes;108872.45;671.0;Yes
15595071;149777.0;1;Yes;198032.93;696.0;No
15680430;96252.98;2;Yes;104263.82;601.0;No
15722583;157576.47;2;Yes;101102.39;636.0;No
15794276;0.0;1;Yes;189703.65;;No
15777060;0.0;1;Yes;26080.54;770.0;Yes
15813718;0.0;2;No;193009.21;651.0;No
15726484;141546.35;1;Yes;124830.11;633.0;No
15766183;130334.84;2;Yes;51672.08;580.0;No
15668629;0.0;2;Yes;196582.19;719.0;No
15714981;0.0;1;Yes;55775.84;476.0;Yes
15682995;78535.25;1;Yes;64349.6;600.0;No
15779581;55853.33;2;No;94811.85;734.0;Yes
15727317;102286.6;15;Yes;;;Yes
15709846;94968.97;1;Yes;84487.62;840.0;No
15678720;0.0;2;Yes;190534.76;741.0;No
15655464;0.0;1;No;42964.63;640.0;No
15623277;0.0;2;Yes;196134.44;696.0;No
15653347;0.0;1;No;128882.66;560.0;Yes
15568963;152797.9;1;Yes;175709.4;674.0;Yes
15707025;0.0;2;Yes;5199.02;648.0;No
15758306;0.0;2;Yes;137898.57;654.0;No
15759381;91070.43;1;Yes;101839.77;617.0;No
15581539;0.0;2;No;57175.32;;No
15785170;116968.91;1;No;175094.62;850.0;No
15675926;118028.35;1;Yes;51226.32;655.0;Yes
15690673;0.0;2;Yes;141069.88;656.0;No
15671256;211774.31;1;Yes;188574.12;850.0;Yes
15775206;0.0;2;No;83263.04;699.0;No
15589431;171937.27;1;Yes;65636.92;807.0;No
15676513;71553.83;1;Yes;177384.45;601.0;No
15566790;129991.76;2;No;46041.08;598.0;No
15771636;0.0;1;No;148993.47;793.0;No
15636590;0.0;2;Yes;65998.26;575.0;No
15741181;135071.12;1;Yes;64477.25;721.0;No
15607986;139930.18;1;Yes;105720.09;555.0;No
15813640;0.0;2;Yes;10712.82;642.0;No
15709639;112465.06;1;Yes;92977.75;717.0;No
15580956;115888.04;1;Yes;117349.19;683.0;Yes
15815656;100116.67;1;Yes;199808.1;;Yes
15785547;191402.82;2;Yes;83238.4;665.0;No
15734461;112708.2;1;No;186370.3;562.0;No
15614103;119839.69;1;No;51016.02;850.0;Yes
15627484;113328.93;1;Yes;124170.9;686.0;No
15660646;156687.1;1;Yes;199320.77;528.0;No
15659305;166133.28;1;Yes;107994.99;605.0;No
15782630;137482.19;1;No;62389.35;543.0;No
15716186;0.0;2;Yes;87168.46;586.0;No
15790254;78737.61;1;Yes;13018.96;;No
15736397;96471.2;1;Yes;35550.97;544.0;No
15796612;112203.25;1;Yes;182266.01;527.0;No
15619238;0.0;2;Yes;156125.72;567.0;No
15650591;118098.62;1;Yes;100720.02;809.0;Yes
15623202;102556.18;2;Yes;171971.25;704.0;Yes
15609823;127095.14;2;No;479.54;751.0;No
15590241;112822.26;1;No;150401.53;750.0;Yes
15783097;111348.15;1;Yes;46422.46;813.0;No
15612667;0.0;1;Yes;136377.21;680.0;No
15792868;0.0;2;Yes;157097.09;675.0;No
15713949;76914.21;1;Yes;174183.44;850.0;No
15733581;80262.66;1;Yes;194867.78;831.0;No
15670205;110624.99;1;Yes;89327.67;518.0;No
15671137;0.0;1;No;8636.05;549.0;Yes
15810826;0.0;2;No;84749.96;624.0;No
15814430;0.0;1;Yes;32430.94;747.0;Yes
15804064;79126.17;1;Yes;126997.53;742.0;No
15770291;0.0;2;No;147342.03;844.0;No
15568088;163714.52;1;Yes;96123.72;481.0;No
15612478;0.0;3;Yes;171045.35;525.0;Yes
15700223;164701.68;1;Yes;21439.49;;No
15678412;85325.93;1;No;22558.74;645.0;No
15568519;0.0;2;Yes;13871.34;534.0;No
15637110;0.0;1;Yes;82634.41;634.0;No
15750778;120731.39;4;Yes;138160.11;653.0;Yes
15707242;0.0;2;No;146703.36;504.0;No
15665861;106070.89;1;No;101617.43;733.0;No
15723216;80002.33;1;Yes;104079.62;623.0;No
15569050;0.0;1;Yes;130009.85;444.0;Yes
15566378;129387.94;1;No;147955.91;515.0;Yes
15715117;0.0;1;No;10662.58;744.0;No
15700540;129893.56;1;No;102076.03;557.0;No
15705113;83264.28;1;No;9663.28;685.0;No
15793842;76322.69;1;Yes;128136.29;700.0;No
15625592;0.0;2;Yes;31399.4;486.0;No
15808228;60603.4;1;Yes;178045.97;768.0;No
15650018;154100.3;1;No;114659.81;681.0;No
15750921;105843.26;2;Yes;84908.2;521.0;No
15616929;112181.08;1;No;61513.87;730.0;No
15772781;0.0;3;Yes;77294.56;703.0;Yes
15730038;0.0;1;No;164128.41;706.0;Yes
15611947;83074.0;1;Yes;132673.22;557.0;No
15784676;125268.03;2;Yes;165082.25;583.0;No
15565891;0.0;2;Yes;56214.09;709.0;No
15768574;178713.98;1;Yes;21768.21;671.0;No
15582090;0.0;1;Yes;117038.96;684.0;No
15728523;144147.68;1;Yes;14789.9;522.0;No
15745201;139496.35;2;Yes;77128.23;612.0;No
15741385;108231.37;1;Yes;188574.08;710.0;No
15749671;0.0;2;Yes;68730.91;794.0;No
15619016;109019.65;2;Yes;33680.56;660.0;No
15622454;96020.86;1;Yes;57992.49;695.0;No
15777923;0.0;2;No;151401.33;544.0;No
15731865;0.0;2;Yes;91291.2;637.0;No
15734085;117154.9;1;Yes;127744.02;465.0;No
15744614;118636.92;1;Yes;73551.44;541.0;No
15750772;132129.72;1;No;76068.95;671.0;No
15788539;107747.57;1;Yes;9249.36;501.0;No
15749167;0.0;2;Yes;184843.77;753.0;No
15690456;79523.13;1;No;157648.12;749.0;No
15609299;150685.79;1;Yes;87771.06;595.0;No
15685309;0.0;1;Yes;49108.23;669.0;Yes
15702138;156834.34;1;No;44374.44;510.0;No
15805260;143249.67;1;Yes;88428.41;705.0;Yes
15757895;106629.49;1;No;44114.88;569.0;No
15791102;95020.8;3;Yes;131710.59;549.0;Yes
15612358;134498.54;2;Yes;119924.8;573.0;No
15689176;0.0;2;No;176276.1;663.0;No
15702919;63669.42;1;Yes;145111.37;729.0;No
15706185;140187.1;2;Yes;174311.3;596.0;No
15719793;0.0;2;Yes;180243.56;850.0;No
15613712;0.0;2;Yes;61995.57;634.0;No
15733904;147493.89;1;Yes;33656.35;529.0;No
15718231;88963.31;2;Yes;189839.93;537.0;No
15778915;128551.36;2;No;189402.71;737.0;No
15668283;118317.27;4;No;78702.98;642.0;Yes
15771573;137843.8;1;Yes;117622.8;637.0;Yes
15642655;0.0;1;Yes;130726.96;731.0;No
15760865;141819.02;1;Yes;93550.53;754.0;Yes
15572657;102490.27;1;No;181224.56;472.0;No
15665402;137761.55;1;Yes;159677.46;703.0;No
15771535;0.0;2;Yes;68008.85;794.0;No
15569446;122338.43;2;Yes;187985.85;732.0;No
15627971;206663.75;1;No;16281.94;504.0;No
15696703;160358.68;2;Yes;142367.72;691.0;No
15726556;135067.52;2;No;131211.86;594.0;No
15810807;0.0;2;Yes;152499.8;513.0;No
15666166;121276.32;1;Yes;160348.31;653.0;No
15769312;0.0;14;Yes;;;No
15758362;152243.57;1;Yes;88783.59;731.0;No
15615896;0.0;2;Yes;36122.96;621.0;No
15709474;113386.36;2;Yes;65121.63;740.0;Yes
15775116;0.0;2;No;89040.61;581.0;No
15578908;0.0;2;Yes;138525.19;725.0;No
15601688;0.0;1;Yes;159254.29;546.0;No
15687421;125919.35;1;Yes;175910.95;559.0;Yes
15659486;74309.81;1;Yes;15034.93;586.0;No
15566495;0.0;1;Yes;35600.25;704.0;Yes
15801701;0.0;2;Yes;45956.05;653.0;No
15605276;0.0;2;Yes;180066.59;;No
15722902;125437.64;1;Yes;17160.94;652.0;Yes
15745107;112281.7;1;No;89893.6;776.0;No
15791172;35741.69;1;Yes;28789.94;672.0;No
15634772;122661.39;1;No;84803.76;;No
15614962;87116.71;1;Yes;104382.11;623.0;No
15689786;169743.83;1;No;155850.4;850.0;Yes
15764448;144037.6;1;Yes;145325.32;837.0;No
15738224;99162.29;1;Yes;128384.11;593.0;No
15713826;117356.19;1;No;113557.7;613.0;Yes
15714874;0.0;2;Yes;176883.42;850.0;No
15721569;119327.93;1;No;119439.66;658.0;No
15773260;127763.24;1;Yes;100717.54;590.0;No
15610753;104367.5;1;Yes;29937.75;581.0;No
15680201;102773.2;2;Yes;56793.02;627.0;Yes
15677112;112957.26;2;Yes;97593.16;519.0;No
15710366;0.0;1;Yes;83629.6;569.0;Yes
15593976;102088.68;4;No;187866.21;578.0;Yes
15787655;0.0;2;Yes;174303.29;707.0;No
15704770;124532.78;2;No;11723.57;773.0;No
15592937;81877.38;1;Yes;33642.21;632.0;No
15600821;108424.19;1;Yes;178418.35;721.0;No
15616922;0.0;2;Yes;19116.97;479.0;No
15734886;123971.51;2;Yes;147794.63;686.0;No
15795963;129895.19;1;No;28698.17;687.0;No
15782875;157274.36;2;Yes;28531.81;663.0;No
15678058;104584.16;1;Yes;176678.72;584.0;No
15725166;0.0;2;Yes;33159.37;707.0;No
15764892;84474.62;2;Yes;190937.09;590.0;No
15635531;0.0;2;Yes;185341.63;575.0;No
15697035;0.0;2;No;86657.48;740.0;No
15579714;0.0;2;No;196651.72;542.0;No
15613630;109922.61;1;Yes;96823.32;775.0;Yes
15597930;59669.43;1;No;172495.81;646.0;Yes
15790659;0.0;2;No;27597.59;701.0;No
15801316;66250.71;1;Yes;21859.06;523.0;No
15743673;113873.22;1;Yes;85129.77;551.0;Yes
15745621;118879.35;2;Yes;19131.71;640.0;No
15758035;155973.13;1;No;147554.26;747.0;No
15602030;128206.79;1;Yes;54272.12;717.0;No
15704819;92126.26;2;No;112973.34;734.0;No
15720706;82766.43;1;Yes;122925.44;529.0;No
15640418;115897.73;1;Yes;143544.48;;No
15731553;0.0;2;Yes;183284.53;730.0;No
15737104;126597.89;2;Yes;38798.79;652.0;Yes
15716023;0.0;2;No;182270.88;693.0;No
15635435;120633.42;1;No;5924.38;648.0;Yes
15754301;0.0;1;Yes;6416.92;704.0;No
15569266;155060.41;1;Yes;29179.52;644.0;No
15742809;77919.78;1;Yes;122547.58;712.0;No
15739046;143054.85;1;No;62980.96;;No
15682322;148466.93;2;No;151280.96;714.0;No
15624755;109628.44;1;Yes;189366.03;707.0;No
15761132;128029.72;1;Yes;62615.35;682.0;No
15711977;161533.0;1;Yes;100940.91;695.0;No
15731586;121691.54;2;No;81778.72;785.0;No
15648702;119684.88;2;Yes;74532.02;775.0;No
15713370;188241.05;2;No;183058.51;657.0;Yes
15739357;145127.85;1;No;7554.68;756.0;No
15670889;125566.9;1;Yes;176763.27;528.0;No
15615012;156267.59;1;Yes;160968.44;594.0;No
15679410;140549.4;1;Yes;30990.16;729.0;Yes
15770420;78136.36;2;Yes;73470.98;749.0;No
15649418;178171.04;2;Yes;115818.51;776.0;No
15797389;124577.33;1;Yes;7267.25;604.0;No
15753549;157848.53;1;No;37543.93;669.0;Yes
15798834;0.0;1;No;76264.27;719.0;No
15761286;119499.42;2;Yes;174027.3;696.0;No
15650575;0.0;2;Yes;160849.43;720.0;Yes
15801767;0.0;2;Yes;108891.3;784.0;No
15648794;101247.06;1;Yes;37141.62;836.0;Yes
15721917;95139.41;1;Yes;86575.46;559.0;No
15666297;0.0;3;No;88479.02;706.0;Yes
15718106;0.0;2;No;197283.2;625.0;No
15752097;99640.89;1;Yes;12429.22;708.0;No
15646942;0.0;2;No;100929.59;786.0;No
15761692;122417.17;2;No;190882.69;594.0;No
15690079;124857.69;2;No;50485.7;591.0;No
15753679;0.0;2;Yes;162809.2;778.0;No
15603883;0.0;2;Yes;8037.03;818.0;No
15605826;121063.8;3;Yes;151481.86;652.0;Yes
15632446;0.0;2;No;180329.83;667.0;No
15685844;141665.63;1;No;192776.64;518.0;No
15576526;0.0;2;No;41291.05;850.0;No
15576111;121898.58;1;Yes;61829.89;734.0;No
15809800;0.0;2;No;6787.48;726.0;No
15656710;0.0;1;No;151325.24;613.0;No
15767358;97486.15;2;Yes;50610.62;711.0;No
15732774;112291.34;1;Yes;153157.97;656.0;No
15658052;81553.93;1;Yes;20063.63;626.0;Yes
15643426;113680.54;1;No;13197.44;523.0;No
15766869;89696.84;2;Yes;193179.88;634.0;No
15632538;145553.07;1;Yes;31484.76;658.0;No
15602841;0.0;2;No;86699.98;794.0;No
15733460;0.0;2;Yes;104852.6;622.0;No
15643903;154483.98;1;Yes;156394.74;619.0;No
15605926;116854.71;2;No;107125.79;649.0;No
15686812;0.0;1;No;159069.37;692.0;No
15725945;0.0;1;No;162734.31;659.0;Yes
15668460;0.0;2;Yes;2797.27;466.0;No
15707918;127675.39;2;Yes;74260.16;741.0;No
15626414;98862.54;1;Yes;151516.7;703.0;No
15762172;0.0;2;Yes;179451.42;850.0;No
15769516;0.0;2;Yes;4292.72;674.0;No
15589660;145980.23;1;No;56636.28;661.0;No
15744295;94773.11;1;Yes;114279.63;756.0;No
15577988;0.0;2;Yes;3342.62;614.0;No
15665579;142705.95;1;Yes;127233.39;597.0;No
15635125;120787.18;2;Yes;52198.84;566.0;No
15586557;0.0;1;No;88279.6;;No
15799966;101609.77;1;No;161479.19;792.0;Yes
15754072;0.0;2;Yes;141364.27;840.0;No
15797149;143680.47;2;Yes;63531.19;563.0;No
15747821;135470.9;1;Yes;107074.81;554.0;No
15629511;106770.82;1;Yes;123499.27;738.0;No
15746203;119817.33;1;No;43507.1;555.0;Yes
15750731;116309.01;1;Yes;185360.4;736.0;Yes
15726178;0.0;2;Yes;183235.33;712.0;No
15633897;50880.98;2;Yes;184023.54;725.0;No
15698927;0.0;2;No;36267.21;675.0;No
15686164;108822.4;1;Yes;132173.31;850.0;No
15798429;0.0;2;Yes;115994.52;741.0;No
15757577;0.0;2;Yes;118522.73;676.0;No
15787459;88466.82;1;No;116331.42;745.0;No
15648461;138162.41;2;Yes;113926.31;688.0;No
15725302;0.0;2;Yes;119759.24;670.0;No
15612776;0.0;2;Yes;143030.09;850.0;No
15739438;0.0;2;Yes;160979.66;539.0;No
15679550;0.0;2;Yes;175252.78;;No
15736254;91955.61;1;Yes;37065.66;654.0;No
15594915;0.0;2;No;109179.89;649.0;No
15731166;127023.39;1;Yes;138780.89;743.0;No
15576304;95167.55;1;Yes;152723.23;698.0;No
15655123;131355.3;3;Yes;195395.33;505.0;Yes
15807709;180075.22;1;Yes;100127.71;;No
15604130;142319.03;1;No;100183.05;622.0;No
15601417;148884.47;2;Yes;90967.37;681.0;No
15686957;158584.28;2;Yes;43640.16;553.0;No
15607560;0.0;2;Yes;555.28;572.0;No
15646302;100169.51;1;Yes;121408.55;705.0;No
15709459;0.0;1;Yes;173576.71;698.0;No
15703544;0.0;1;Yes;182988.94;559.0;No
15811327;79415.67;1;No;139735.54;700.0;No
15780716;129626.19;2;Yes;103220.56;686.0;No
15789714;103000.94;1;Yes;104648.58;691.0;No
15620111;133436.52;1;Yes;56787.8;659.0;No
15770516;193213.02;2;Yes;137392.77;616.0;No
15808017;88293.13;2;Yes;24302.95;545.0;No
15718281;123276.69;2;Yes;86507.88;706.0;Yes
15770498;111723.08;1;Yes;83478.12;798.0;No
15629750;133087.76;1;Yes;64771.61;697.0;No
15659327;121197.64;1;Yes;72577.33;520.0;Yes
15587421;111388.18;2;Yes;148564.76;687.0;No
15601848;;14;Yes;;;No
15693264;0.0;2;Yes;111285.85;583.0;No
15694200;178111.82;1;No;58719.63;693.0;Yes
15624293;106511.85;1;Yes;55072.32;514.0;No
15691513;0.0;4;Yes;13614.01;592.0;Yes
15765457;100829.94;1;Yes;165008.97;719.0;No
15680224;0.0;2;Yes;32909.13;687.0;No
15598088;0.0;2;Yes;163221.22;559.0;No
15725997;100768.77;1;Yes;19199.61;660.0;No
15625586;0.0;1;Yes;167573.06;717.0;No
15619280;0.0;2;Yes;152698.24;683.0;No
15651664;104267.7;1;Yes;62845.64;615.0;Yes
15808334;93124.04;2;Yes;196079.32;776.0;No
15794137;151218.98;1;Yes;109309.29;751.0;No
15683841;113270.2;2;Yes;185387.14;555.0;No
15686696;81070.34;2;Yes;80985.88;817.0;No
15770968;108711.57;2;Yes;24857.25;741.0;No
15598982;98268.84;1;No;45038.29;602.0;Yes
15701524;0.0;2;Yes;46811.77;709.0;No
15715744;0.0;1;No;119348.28;605.0;No
15752912;0.0;2;Yes;72196.57;661.0;No
15756150;0.0;14;No;;;No
15658548;144773.29;2;Yes;53217.3;646.0;No
15791535;137222.77;1;No;39608.58;592.0;No
15677550;0.0;2;Yes;20734.81;755.0;No
15809777;131778.66;1;Yes;9972.64;497.0;No
15570192;121729.42;1;No;61164.45;608.0;No
15670029;0.0;2;Yes;122625.68;445.0;No
15705352;111484.88;1;Yes;76076.2;686.0;No
15720338;85845.43;2;Yes;128918.42;592.0;No
15600813;90305.76;1;Yes;124626.57;717.0;No
15587451;139706.31;1;Yes;63337.19;778.0;No
15627212;110414.48;1;Yes;;;No
15741275;71481.79;2;Yes;84421.34;623.0;No
15631159;72252.64;2;Yes;142514.66;705.0;No
15799631;0.0;2;Yes;180318.6;585.0;No
15743067;130483.95;1;Yes;122810.53;625.0;No
15694765;113882.33;1;Yes;195813.81;610.0;Yes
15605698;0.0;3;Yes;80344.96;746.0;Yes
15720187;143964.36;2;Yes;41879.99;479.0;No
15600399;0.0;1;Yes;197727.14;598.0;Yes
15809462;0.0;2;No;17104.0;656.0;No
15615828;122359.5;1;No;116495.55;550.0;No
15752846;0.0;2;Yes;22684.78;699.0;No
15582797;137948.51;1;Yes;113639.64;685.0;No
15790247;0.0;2;Yes;11959.03;536.0;No
15714241;222267.63;1;No;101108.85;749.0;Yes
15706186;81677.22;2;No;34925.56;640.0;No
15755722;0.0;1;No;92180.62;554.0;No
15644882;78249.53;1;Yes;136934.91;616.0;No
15786237;0.0;2;Yes;823.96;651.0;No
15726634;0.0;1;Yes;95270.83;479.0;No
15795298;206868.78;2;No;102986.15;573.0;No
15682355;75075.31;2;Yes;92888.52;772.0;Yes
15614420;109570.21;2;Yes;172049.84;531.0;No
15790455;0.0;1;No;93332.64;478.0;Yes
15713890;0.0;2;No;152884.85;704.0;No
15652658;155176.83;2;Yes;49653.37;721.0;No
15675787;112972.57;1;Yes;145011.62;505.0;No
15812534;0.0;3;No;129975.34;455.0;No
15802118;123428.69;1;Yes;164924.11;664.0;No
15693637;0.0;2;Yes;186648.19;556.0;No
15625141;0.0;2;No;6139.74;563.0;No
15795149;81173.83;2;No;162812.16;703.0;No
15610755;137811.75;1;Yes;184856.89;643.0;No
15587394;140133.08;2;No;131304.45;462.0;No
15806327;75893.11;2;Yes;132562.23;800.0;No
15724282;164113.04;2;Yes;12120.79;540.0;No
15619898;0.0;2;Yes;7008.65;785.0;No
15789563;111288.18;1;Yes;149170.25;;Yes
15579526;50194.59;1;Yes;23399.58;551.0;No
15802823;0.0;2;Yes;194230.82;745.0;No
15700601;78829.53;1;Yes;12148.2;561.0;No
15576615;145382.61;1;Yes;80408.59;719.0;No
15583595;0.0;13;Yes;;;No
15622658;144258.52;1;Yes;49778.79;551.0;No
15673481;99906.19;1;Yes;64323.24;726.0;No
15684484;0.0;14;No;;;No
15644400;128601.98;1;Yes;117031.2;709.0;No
15732270;0.0;1;Yes;198446.91;727.0;Yes
15652835;121580.42;1;No;134720.51;419.0;No
15731815;96134.11;3;Yes;108732.96;529.0;Yes
15705379;0.0;2;Yes;66561.6;678.0;No
15646082;82909.14;1;Yes;91817.38;676.0;Yes
15664523;122021.92;2;Yes;33828.64;696.0;No
15594556;0.0;14;Yes;;;No
15596165;98141.57;2;Yes;52309.8;547.0;No
15625929;159316.64;1;No;24780.13;762.0;No
15763148;84719.98;1;No;191063.36;576.0;No
15725818;107041.3;1;Yes;5635.63;583.0;No
15676091;0.0;1;Yes;56650.47;543.0;No
15629448;120599.21;1;Yes;92816.86;632.0;No
15674551;111756.5;1;Yes;8128.32;535.0;Yes
15706071;127631.62;1;No;22197.8;528.0;Yes
15711789;0.0;1;No;161242.99;768.0;Yes
15584766;54503.55;1;Yes;371.05;;No
15800773;102282.61;1;Yes;157891.11;648.0;No
15792862;104584.11;1;Yes;15126.32;653.0;Yes
15601410;0.0;3;Yes;177431.59;744.0;Yes
15589420;101891.1;1;Yes;183044.86;795.0;No
15755825;0.0;2;Yes;102999.33;666.0;No
15634281;110822.9;1;No;72861.94;720.0;No
15604891;0.0;2;Yes;95403.41;624.0;No
15652667;0.0;2;Yes;104730.52;590.0;No
15762169;145018.64;2;Yes;90928.02;556.0;Yes
